image_file,width,height
data/deviantart/images/0004570.jpeg,1024,1366
data/deviantart/images/0012379.jpeg,700,700
data/wikiart/images/0017988.jpeg,750,494
data/deviantart/images/0001887.png,1000,869
data/wikiart/images/0025533.jpeg,447,600
data/deviantart/images/0008199.png,512,793
data/wikiart/images/0062565.jpeg,750,507
data/wikiart/images/0050071.jpeg,392,600
data/deviantart/images/0003722.jpeg,1280,640
data/wikiart/images/0012844.jpeg,334,600
data/wikiart/images/0002177.jpeg,747,600
data/wikiart/images/0019563.jpeg,431,275
data/deviantart/images/0011162.jpeg,600,713
data/wikiart/images/0028716.jpeg,647,600
data/wikiart/images/0039722.jpeg,750,571
data/wikiart/images/0025765.jpeg,478,600
data/deviantart/images/0001639.png,1184,900
data/wikiart/images/0013956.jpeg,302,600
data/wikiart/images/0012750.jpeg,375,600
data/wikiart/images/0045326.jpeg,459,600
data/wikiart/images/0032742.jpeg,750,549
data/wikiart/images/0037288.jpeg,405,600
data/wikiart/images/0032534.jpeg,417,297
data/wikiart/images/0052277.jpeg,432,600
data/wikiart/images/0037326.jpeg,404,600
data/wikiart/images/0013396.jpeg,478,600
data/deviantart/images/0007083.jpeg,1024,1156
data/wikiart/images/0053564.jpeg,750,550
data/wikiart/images/0036815.jpeg,750,508
data/wikiart/images/0065420.jpeg,406,600
data/deviantart/images/0000626.png,99,56
data/wikiart/images/0062673.jpeg,750,524
data/wikiart/images/0011587.jpeg,750,492
data/wikiart/images/0059812.jpeg,369,600
data/wikiart/images/0060435.jpeg,301,450
data/wikiart/images/0030346.jpeg,750,474
data/wikiart/images/0040535.jpeg,750,555
data/wikiart/images/0057441.jpeg,402,600
data/wikiart/images/0020625.jpeg,475,600
data/wikiart/images/0065687.jpeg,750,510
data/wikiart/images/0060354.jpeg,631,600
data/wikiart/images/0030450.jpeg,438,600
data/wikiart/images/0002653.jpeg,509,600
data/wikiart/images/0010820.jpeg,701,600
data/deviantart/images/0006146.png,574,982
data/wikiart/images/0004015.jpeg,704,600
data/wikiart/images/0002881.jpeg,358,600
data/wikiart/images/0036110.jpeg,416,600
data/wikiart/images/0019021.jpeg,435,600
data/wikiart/images/0003095.jpeg,677,507
data/deviantart/images/0010636.png,960,940
data/wikiart/images/0036542.jpeg,500,333
data/wikiart/images/0026278.jpeg,750,500
data/wikiart/images/0045437.jpeg,750,394
data/wikiart/images/0056786.jpeg,227,600
data/wikiart/images/0016304.jpeg,637,431
data/wikiart/images/0003627.jpeg,692,600
data/wikiart/images/0046560.jpeg,462,600
data/wikiart/images/0038032.jpeg,447,600
data/deviantart/images/0012914.png,600,630
data/wikiart/images/0007241.jpeg,467,600
data/deviantart/images/0013700.jpeg,950,1500
data/wikiart/images/0000946.jpeg,680,600
data/wikiart/images/0038952.jpeg,361,600
data/wikiart/images/0003533.jpeg,466,600
data/wikiart/images/0010123.jpeg,731,600
data/wikiart/images/0029359.jpeg,398,600
data/wikiart/images/0040217.jpeg,734,600
data/wikiart/images/0050560.jpeg,750,551
data/wikiart/images/0014607.jpeg,650,519
data/wikiart/images/0005681.jpeg,486,600
data/wikiart/images/0030069.jpeg,603,600
data/deviantart/images/0000233.png,397,900
data/wikiart/images/0020728.jpeg,721,600
data/wikiart/images/0014476.jpeg,473,600
data/wikiart/images/0051229.jpeg,294,600
data/wikiart/images/0020536.jpeg,437,600
data/wikiart/images/0043000.jpeg,519,600
data/wikiart/images/0041006.jpeg,750,586
data/deviantart/images/0006688.jpeg,852,1182
data/wikiart/images/0027669.jpeg,415,600
data/wikiart/images/0003833.jpeg,470,600
data/wikiart/images/0011843.jpeg,724,583
data/wikiart/images/0054651.jpeg,500,295
data/deviantart/images/0005278.png,1183,741
data/wikiart/images/0046578.jpeg,741,600
data/deviantart/images/0013942.jpeg,1024,1298
data/wikiart/images/0032291.jpeg,750,342
data/deviantart/images/0008904.jpeg,900,639
data/wikiart/images/0044793.jpeg,427,600
data/wikiart/images/0029754.jpeg,750,568
data/deviantart/images/0006931.png,99,56
data/wikiart/images/0012557.jpeg,750,596
data/deviantart/images/0000002.jpeg,1440,1152
data/wikiart/images/0014063.jpeg,750,560
data/wikiart/images/0064678.jpeg,581,600
data/wikiart/images/0000822.jpeg,750,513
data/wikiart/images/0001480.jpeg,497,600
data/wikiart/images/0038533.jpeg,750,539
data/deviantart/images/0002966.jpeg,1024,396
data/wikiart/images/0049520.jpeg,750,515
data/wikiart/images/0025153.jpeg,459,600
data/wikiart/images/0051811.jpeg,704,600
data/wikiart/images/0015777.jpeg,750,559
data/wikiart/images/0006835.jpeg,750,326
data/wikiart/images/0051498.jpeg,453,600
data/wikiart/images/0007247.jpeg,750,536
data/wikiart/images/0032546.jpeg,484,432
data/wikiart/images/0050742.jpeg,472,600
data/wikiart/images/0042192.jpeg,423,600
data/wikiart/images/0047285.jpeg,379,600
data/wikiart/images/0055152.jpeg,479,600
data/deviantart/images/0001287.jpeg,1024,1472
data/wikiart/images/0010322.jpeg,750,598
data/wikiart/images/0059463.jpeg,378,600
data/wikiart/images/0044102.jpeg,613,600
data/wikiart/images/0029355.jpeg,750,562
data/wikiart/images/0030921.jpeg,482,600
data/wikiart/images/0028720.jpeg,484,600
data/wikiart/images/0034015.jpeg,500,600
data/wikiart/images/0063517.jpeg,750,442
data/wikiart/images/0052369.jpeg,562,600
data/wikiart/images/0012099.jpeg,750,574
data/wikiart/images/0019140.jpeg,750,394
data/wikiart/images/0013135.jpeg,464,600
data/deviantart/images/0004205.jpeg,6658,2489
data/wikiart/images/0011629.jpeg,615,600
data/deviantart/images/0010429.png,1280,1683
data/wikiart/images/0011662.jpeg,750,556
data/wikiart/images/0059096.jpeg,750,407
data/deviantart/images/0001984.png,860,3338
data/wikiart/images/0020327.jpeg,470,585
data/wikiart/images/0043100.jpeg,600,600
data/wikiart/images/0032016.jpeg,600,434
data/wikiart/images/0065126.jpeg,365,500
data/wikiart/images/0037960.jpeg,479,600
data/wikiart/images/0001408.jpeg,480,600
data/wikiart/images/0026221.jpeg,750,363
data/wikiart/images/0052222.jpeg,750,455
data/wikiart/images/0055073.jpeg,432,600
data/wikiart/images/0045508.jpeg,482,600
data/wikiart/images/0059693.jpeg,465,600
data/wikiart/images/0007922.jpeg,750,565
data/wikiart/images/0017279.jpeg,750,590
data/wikiart/images/0037171.jpeg,447,600
data/deviantart/images/0013556.png,99,56
data/deviantart/images/0000722.png,99,56
data/wikiart/images/0011962.jpeg,449,600
data/wikiart/images/0041097.jpeg,467,600
data/wikiart/images/0062836.jpeg,456,600
data/wikiart/images/0015307.jpeg,750,382
data/wikiart/images/0064852.jpeg,431,600
data/wikiart/images/0039934.jpeg,389,600
data/deviantart/images/0009780.png,2999,1784
data/wikiart/images/0044750.jpeg,384,600
data/wikiart/images/0021575.jpeg,494,600
data/wikiart/images/0023789.jpeg,664,600
data/wikiart/images/0052458.jpeg,491,600
data/deviantart/images/0005692.jpeg,1200,1327
data/wikiart/images/0000471.jpeg,488,600
data/wikiart/images/0012491.jpeg,497,600
data/wikiart/images/0016162.jpeg,750,442
data/wikiart/images/0012886.jpeg,649,600
data/wikiart/images/0035360.jpeg,750,297
data/wikiart/images/0058033.gif,340,420
data/wikiart/images/0021382.jpeg,750,591
data/wikiart/images/0024121.jpeg,450,355
data/wikiart/images/0030977.jpeg,646,600
data/wikiart/images/0012884.jpeg,328,600
data/wikiart/images/0007816.jpeg,750,547
data/wikiart/images/0057504.jpeg,454,600
data/wikiart/images/0039558.jpeg,640,455
data/deviantart/images/0006673.png,566,1000
data/wikiart/images/0012688.jpeg,750,554
data/wikiart/images/0003963.jpeg,748,600
data/wikiart/images/0044452.jpeg,371,600
data/wikiart/images/0018502.jpeg,616,600
data/wikiart/images/0051343.jpeg,397,600
data/wikiart/images/0017217.jpeg,750,578
data/wikiart/images/0063975.jpeg,536,600
data/wikiart/images/0041952.jpeg,585,600
data/deviantart/images/0010567.jpeg,900,1200
data/wikiart/images/0037350.jpeg,459,600
data/wikiart/images/0037353.jpeg,414,600
data/deviantart/images/0000474.png,99,56
data/wikiart/images/0006123.jpeg,373,600
data/wikiart/images/0008950.jpeg,750,523
data/wikiart/images/0064915.jpeg,570,407
data/wikiart/images/0016447.jpeg,750,452
data/wikiart/images/0008156.jpeg,750,574
data/wikiart/images/0044277.jpeg,602,600
data/wikiart/images/0042420.jpeg,723,600
data/deviantart/images/0013841.jpeg,1000,1025
data/wikiart/images/0060218.jpeg,666,600
data/wikiart/images/0052389.jpeg,583,589
data/wikiart/images/0037009.jpeg,731,600
data/deviantart/images/0012268.png,456,473
data/wikiart/images/0018274.jpeg,483,600
data/wikiart/images/0005891.jpeg,438,600
data/wikiart/images/0044633.jpeg,750,380
data/wikiart/images/0039304.jpeg,491,600
data/deviantart/images/0003323.png,1023,368
data/wikiart/images/0018291.jpeg,750,502
data/wikiart/images/0036144.jpeg,368,600
data/wikiart/images/0025029.jpeg,750,580
data/wikiart/images/0061149.jpeg,421,600
data/wikiart/images/0002060.jpeg,640,464
data/wikiart/images/0047898.jpeg,524,600
data/wikiart/images/0043659.jpeg,750,332
data/wikiart/images/0051238.jpeg,750,596
data/wikiart/images/0001436.jpeg,485,600
data/wikiart/images/0054497.jpeg,460,600
data/wikiart/images/0009970.jpeg,750,352
data/wikiart/images/0037640.jpeg,267,600
data/wikiart/images/0021725.jpeg,750,580
data/wikiart/images/0057186.jpeg,455,600
data/deviantart/images/0007679.jpeg,623,1280
data/wikiart/images/0025213.jpeg,750,556
data/wikiart/images/0016623.jpeg,750,583
data/deviantart/images/0002099.png,899,6560
data/wikiart/images/0024139.jpeg,704,546
data/deviantart/images/0011811.jpeg,1600,1060
data/wikiart/images/0018192.jpeg,390,600
data/wikiart/images/0000618.jpeg,725,600
data/wikiart/images/0055375.jpeg,519,600
data/wikiart/images/0031369.jpeg,492,600
data/wikiart/images/0002925.jpeg,365,600
data/wikiart/images/0011031.jpeg,450,600
data/wikiart/images/0015275.jpeg,438,359
data/wikiart/images/0004771.jpeg,383,600
data/wikiart/images/0065491.jpeg,430,600
data/wikiart/images/0016592.jpeg,750,480
data/wikiart/images/0028496.jpeg,437,600
data/wikiart/images/0015635.jpeg,616,600
data/wikiart/images/0026775.jpeg,482,600
data/wikiart/images/0049847.jpeg,484,600
data/wikiart/images/0003362.jpeg,483,600
data/wikiart/images/0032842.jpeg,750,331
data/wikiart/images/0060078.jpeg,424,600
data/deviantart/images/0000198.png,396,383
data/wikiart/images/0034524.jpeg,731,600
data/wikiart/images/0020051.jpeg,366,600
data/wikiart/images/0038335.jpeg,458,600
data/wikiart/images/0029436.jpeg,380,480
data/wikiart/images/0032782.jpeg,750,555
data/wikiart/images/0054162.jpeg,417,600
data/wikiart/images/0011055.jpeg,464,600
data/wikiart/images/0045011.jpeg,750,518
data/wikiart/images/0056665.jpeg,400,561
data/wikiart/images/0056116.jpeg,476,600
data/wikiart/images/0012306.jpeg,750,529
data/wikiart/images/0032560.jpeg,431,450
data/wikiart/images/0006854.jpeg,457,600
data/wikiart/images/0014542.jpeg,750,458
data/wikiart/images/0011975.jpeg,510,508
data/wikiart/images/0043141.jpeg,750,426
data/wikiart/images/0017525.jpeg,750,562
data/wikiart/images/0031465.jpeg,557,600
data/wikiart/images/0010948.jpeg,481,480
data/wikiart/images/0020038.jpeg,383,600
data/wikiart/images/0010013.jpeg,439,600
data/wikiart/images/0052505.jpeg,524,600
data/wikiart/images/0002135.jpeg,750,549
data/deviantart/images/0014660.png,524,700
data/wikiart/images/0017691.jpeg,433,600
data/wikiart/images/0041169.jpeg,435,600
data/deviantart/images/0008928.png,1024,815
data/wikiart/images/0020931.jpeg,488,600
data/deviantart/images/0000369.png,99,56
data/deviantart/images/0004569.jpeg,1024,1368
data/wikiart/images/0004760.jpeg,750,334
data/wikiart/images/0012317.jpeg,391,600
data/wikiart/images/0023187.jpeg,366,600
data/deviantart/images/0001799.jpeg,800,1132
data/deviantart/images/0004573.png,1400,1870
data/deviantart/images/0004048.jpeg,1024,768
data/wikiart/images/0044908.jpeg,750,375
data/wikiart/images/0015015.jpeg,750,514
data/wikiart/images/0012074.jpeg,750,541
data/deviantart/images/0011255.jpeg,600,849
data/wikiart/images/0002199.jpeg,750,510
data/wikiart/images/0023970.jpeg,450,352
data/wikiart/images/0021522.jpeg,750,443
data/wikiart/images/0015246.jpeg,750,515
data/wikiart/images/0046499.jpeg,750,526
data/deviantart/images/0012637.jpeg,1024,976
data/wikiart/images/0026888.jpeg,750,538
data/wikiart/images/0024961.jpeg,750,568
data/wikiart/images/0030951.jpeg,239,600
data/wikiart/images/0040020.jpeg,446,600
data/wikiart/images/0016043.jpeg,637,374
data/wikiart/images/0042979.jpeg,487,600
data/wikiart/images/0062112.jpeg,356,512
data/deviantart/images/0001704.jpeg,1600,1124
data/wikiart/images/0053468.jpeg,750,541
data/deviantart/images/0005818.png,50,50
data/wikiart/images/0023204.jpeg,407,600
data/wikiart/images/0001297.jpeg,492,600
data/deviantart/images/0008480.jpeg,1600,698
data/deviantart/images/0012924.jpeg,600,750
data/wikiart/images/0025776.jpeg,750,552
data/wikiart/images/0028127.jpeg,469,600
data/wikiart/images/0028623.jpeg,405,600
data/wikiart/images/0042499.jpeg,444,600
data/wikiart/images/0058114.jpeg,461,600
data/wikiart/images/0035410.jpeg,465,600
data/deviantart/images/0014367.jpeg,600,444
data/wikiart/images/0025733.jpeg,517,600
data/wikiart/images/0023219.jpeg,354,450
data/wikiart/images/0059962.jpeg,750,494
data/wikiart/images/0025641.jpeg,465,600
data/wikiart/images/0018995.jpeg,580,433
data/deviantart/images/0015069.jpeg,1024,753
data/wikiart/images/0060614.jpeg,746,560
data/deviantart/images/0006655.png,1024,987
data/wikiart/images/0012177.jpeg,443,600
data/wikiart/images/0023799.jpeg,450,354
data/wikiart/images/0044876.jpeg,364,600
data/deviantart/images/0004678.jpeg,1920,1277
data/deviantart/images/0007684.jpeg,1024,885
data/wikiart/images/0023352.jpeg,358,448
data/wikiart/images/0047099.jpeg,458,600
data/wikiart/images/0031342.jpeg,550,600
data/wikiart/images/0052323.jpeg,412,600
data/wikiart/images/0020061.jpeg,400,600
data/wikiart/images/0063990.jpeg,695,600
data/wikiart/images/0047056.jpeg,750,500
data/wikiart/images/0008555.jpeg,750,568
data/wikiart/images/0031410.jpeg,476,600
data/wikiart/images/0007028.jpeg,436,600
data/deviantart/images/0012715.png,800,521
data/wikiart/images/0036188.jpeg,433,600
data/wikiart/images/0024078.jpeg,697,494
data/wikiart/images/0043773.jpeg,450,600
data/wikiart/images/0008506.jpeg,619,600
data/wikiart/images/0011899.jpeg,750,500
data/wikiart/images/0055020.jpeg,750,562
data/wikiart/images/0034898.jpeg,435,600
data/wikiart/images/0051699.jpeg,400,354
data/wikiart/images/0005236.jpeg,389,600
data/wikiart/images/0018787.jpeg,683,531
data/wikiart/images/0002604.jpeg,750,515
data/deviantart/images/0004755.jpeg,1024,1437
data/wikiart/images/0024924.jpeg,750,592
data/deviantart/images/0011363.png,512,800
data/wikiart/images/0012462.jpeg,750,541
data/wikiart/images/0039592.jpeg,750,577
data/wikiart/images/0049408.jpeg,487,600
data/wikiart/images/0025804.jpeg,750,482
data/deviantart/images/0004450.jpeg,1024,559
data/deviantart/images/0013025.png,500,200
data/wikiart/images/0016934.jpeg,750,525
data/wikiart/images/0025946.jpeg,466,600
data/wikiart/images/0038127.jpeg,540,600
data/wikiart/images/0003726.jpeg,416,600
data/wikiart/images/0020751.jpeg,588,600
data/wikiart/images/0019963.jpeg,390,555
data/wikiart/images/0054405.jpeg,750,506
data/deviantart/images/0008209.png,50,50
data/wikiart/images/0050180.jpeg,421,600
data/wikiart/images/0039796.jpeg,748,600
data/wikiart/images/0023103.jpeg,454,600
data/wikiart/images/0052229.jpeg,485,600
data/wikiart/images/0039736.jpeg,432,352
data/wikiart/images/0018735.jpeg,715,600
data/deviantart/images/0002348.png,391,217
data/wikiart/images/0028151.jpeg,740,600
data/wikiart/images/0019943.jpeg,463,600
data/wikiart/images/0022198.jpeg,382,600
data/wikiart/images/0047183.jpeg,312,600
data/wikiart/images/0015643.jpeg,480,302
data/wikiart/images/0042556.jpeg,385,600
data/wikiart/images/0002088.jpeg,570,322
data/wikiart/images/0063286.jpeg,750,475
data/wikiart/images/0057370.jpeg,397,600
data/wikiart/images/0051766.jpeg,709,600
data/wikiart/images/0033830.jpeg,278,600
data/wikiart/images/0020904.jpeg,434,600
data/wikiart/images/0045332.jpeg,750,543
data/wikiart/images/0059351.jpeg,750,481
data/deviantart/images/0006362.png,230,120
data/wikiart/images/0003221.jpeg,367,600
data/deviantart/images/0006203.jpeg,1280,926
data/wikiart/images/0010327.jpeg,728,600
data/wikiart/images/0025317.jpeg,402,550
data/deviantart/images/0013992.jpeg,800,1014
data/wikiart/images/0060040.jpeg,750,562
data/wikiart/images/0044069.jpeg,427,600
data/wikiart/images/0021458.jpeg,750,471
data/wikiart/images/0038385.jpeg,428,600
data/wikiart/images/0058082.jpeg,462,600
data/deviantart/images/0001691.jpeg,800,797
data/wikiart/images/0000585.jpeg,750,519
data/wikiart/images/0006548.jpeg,448,600
data/wikiart/images/0053834.jpeg,466,600
data/wikiart/images/0061689.jpeg,447,600
data/wikiart/images/0039093.jpeg,505,600
data/wikiart/images/0056328.jpeg,741,600
data/deviantart/images/0001573.jpeg,1024,751
data/deviantart/images/0011657.jpeg,1600,1702
data/wikiart/images/0043350.jpeg,438,600
data/deviantart/images/0005635.jpeg,1024,3931
data/wikiart/images/0010245.jpeg,374,600
data/wikiart/images/0054909.jpeg,486,600
data/wikiart/images/0001372.jpeg,490,600
data/wikiart/images/0052284.jpeg,488,600
data/wikiart/images/0034504.jpeg,750,273
data/deviantart/images/0013192.png,750,580
data/wikiart/images/0046586.jpeg,750,532
data/wikiart/images/0011015.jpeg,501,600
data/wikiart/images/0059011.jpeg,750,500
data/wikiart/images/0036857.jpeg,411,600
data/wikiart/images/0053576.jpeg,750,524
data/wikiart/images/0029609.jpeg,467,600
data/wikiart/images/0050515.jpeg,634,600
data/wikiart/images/0020481.jpeg,498,600
data/wikiart/images/0058178.jpeg,589,583
data/deviantart/images/0012311.png,1280,853
data/deviantart/images/0002815.jpeg,1920,1044
data/wikiart/images/0015508.jpeg,480,479
data/wikiart/images/0020311.jpeg,460,600
data/wikiart/images/0060222.jpeg,672,600
data/wikiart/images/0057879.jpeg,478,600
data/wikiart/images/0063254.jpeg,507,600
data/wikiart/images/0001909.jpeg,466,600
data/wikiart/images/0042871.jpeg,488,600
data/wikiart/images/0054993.jpeg,499,600
data/wikiart/images/0023570.jpeg,451,600
data/wikiart/images/0050888.jpeg,744,428
data/wikiart/images/0064079.jpeg,663,600
data/wikiart/images/0057443.jpeg,440,600
data/wikiart/images/0012352.jpeg,732,600
data/deviantart/images/0010821.jpeg,1024,683
data/wikiart/images/0031184.jpeg,750,488
data/wikiart/images/0024368.jpeg,578,472
data/wikiart/images/0048395.jpeg,551,591
data/wikiart/images/0007553.jpeg,446,600
data/deviantart/images/0009934.png,975,726
data/wikiart/images/0023536.jpeg,750,500
data/wikiart/images/0008339.jpeg,483,600
data/wikiart/images/0047661.jpeg,464,600
data/wikiart/images/0050129.jpeg,501,600
data/wikiart/images/0057580.jpeg,750,597
data/wikiart/images/0038852.jpeg,272,600
data/wikiart/images/0040198.jpeg,730,600
data/wikiart/images/0050666.jpeg,424,600
data/wikiart/images/0065167.jpeg,473,600
data/wikiart/images/0029477.jpeg,700,582
data/wikiart/images/0007973.png,750,396
data/wikiart/images/0003075.jpeg,427,600
data/wikiart/images/0045288.jpeg,750,573
data/wikiart/images/0018205.jpeg,393,600
data/wikiart/images/0038056.jpeg,750,586
data/wikiart/images/0027468.jpeg,726,600
data/deviantart/images/0005261.jpeg,600,960
data/wikiart/images/0028007.jpeg,422,600
data/deviantart/images/0003275.jpeg,1024,850
data/deviantart/images/0012830.jpeg,5184,3456
data/wikiart/images/0029337.jpeg,497,600
data/wikiart/images/0040127.jpeg,562,600
data/wikiart/images/0038175.jpeg,408,600
data/wikiart/images/0026959.jpeg,750,496
data/deviantart/images/0009342.jpeg,1024,483
data/wikiart/images/0021387.jpeg,256,600
data/wikiart/images/0000810.jpeg,750,467
data/deviantart/images/0009274.jpeg,1024,640
data/deviantart/images/0011118.jpeg,1000,1000
data/wikiart/images/0028951.jpeg,482,600
data/wikiart/images/0045758.jpeg,750,562
data/wikiart/images/0043921.jpeg,681,600
data/wikiart/images/0051248.jpeg,750,525
data/wikiart/images/0050553.jpeg,460,600
data/wikiart/images/0030868.jpeg,717,600
data/wikiart/images/0062181.jpeg,436,600
data/wikiart/images/0012434.jpeg,401,600
data/wikiart/images/0052722.jpeg,425,600
data/wikiart/images/0048370.jpeg,492,600
data/wikiart/images/0019230.jpeg,507,600
data/wikiart/images/0002139.jpeg,750,536
data/wikiart/images/0031307.jpeg,750,599
data/wikiart/images/0021684.jpeg,750,463
data/wikiart/images/0006699.jpeg,449,600
data/wikiart/images/0052834.jpeg,407,600
data/wikiart/images/0049412.jpeg,750,562
data/deviantart/images/0010792.jpeg,1024,1537
data/wikiart/images/0035622.jpeg,450,544
data/wikiart/images/0037606.jpeg,750,588
data/wikiart/images/0062805.jpeg,750,512
data/wikiart/images/0018252.jpeg,500,372
data/wikiart/images/0054536.jpeg,726,600
data/wikiart/images/0052331.jpeg,750,515
data/wikiart/images/0041434.jpeg,412,600
data/deviantart/images/0008235.jpeg,823,720
data/wikiart/images/0064260.jpeg,478,600
data/wikiart/images/0008050.jpeg,507,600
data/wikiart/images/0044884.jpeg,455,600
data/deviantart/images/0003169.jpeg,1280,1204
data/wikiart/images/0005679.jpeg,479,600
data/wikiart/images/0050245.jpeg,418,600
data/wikiart/images/0027025.jpeg,452,600
data/wikiart/images/0048391.jpeg,517,600
data/wikiart/images/0026310.jpeg,397,480
data/wikiart/images/0055720.jpeg,750,600
data/wikiart/images/0011043.jpeg,450,600
data/deviantart/images/0004276.png,1600,1500
data/wikiart/images/0053594.jpeg,443,600
data/wikiart/images/0031106.jpeg,390,600
data/deviantart/images/0002140.png,1000,750
data/wikiart/images/0055397.jpeg,346,600
data/wikiart/images/0055862.jpeg,748,600
data/wikiart/images/0034309.jpeg,750,513
data/wikiart/images/0039259.jpeg,445,600
data/wikiart/images/0063694.jpeg,575,600
data/wikiart/images/0006860.jpeg,750,475
data/wikiart/images/0058500.jpeg,463,600
data/deviantart/images/0006243.jpeg,1600,996
data/wikiart/images/0051111.jpeg,255,600
data/wikiart/images/0003985.jpeg,750,500
data/wikiart/images/0046673.jpeg,370,600
data/deviantart/images/0011599.jpeg,512,800
data/wikiart/images/0042700.jpeg,449,600
data/wikiart/images/0032153.jpeg,600,600
data/wikiart/images/0031469.jpeg,316,500
data/wikiart/images/0060317.jpeg,209,600
data/wikiart/images/0051797.jpeg,514,600
data/wikiart/images/0038706.jpeg,750,582
data/wikiart/images/0040083.jpeg,540,600
data/wikiart/images/0041100.jpeg,439,600
data/wikiart/images/0036243.jpeg,750,590
data/deviantart/images/0001773.png,1024,1366
data/wikiart/images/0013438.jpeg,550,600
data/wikiart/images/0028382.jpeg,552,600
data/wikiart/images/0044222.jpeg,750,519
data/wikiart/images/0007403.jpeg,362,600
data/wikiart/images/0016844.jpeg,709,600
data/wikiart/images/0011252.jpeg,750,516
data/wikiart/images/0061134.jpeg,484,600
data/wikiart/images/0064119.jpeg,745,600
data/wikiart/images/0039988.jpeg,384,600
data/wikiart/images/0048290.jpeg,302,600
data/wikiart/images/0021604.jpeg,464,600
data/wikiart/images/0001888.jpeg,750,464
data/wikiart/images/0004075.jpeg,436,600
data/wikiart/images/0050298.jpeg,486,600
data/wikiart/images/0004737.jpeg,388,600
data/wikiart/images/0013165.jpeg,507,600
data/wikiart/images/0044243.jpeg,496,600
data/wikiart/images/0044889.jpeg,424,600
data/wikiart/images/0060406.jpeg,750,389
data/wikiart/images/0060820.jpeg,468,600
data/wikiart/images/0039565.jpeg,640,464
data/wikiart/images/0040788.jpeg,469,600
data/wikiart/images/0022368.jpeg,575,572
data/wikiart/images/0008565.jpeg,750,598
data/wikiart/images/0026324.jpeg,483,600
data/wikiart/images/0045814.jpeg,750,581
data/wikiart/images/0054110.jpeg,750,579
data/wikiart/images/0030243.jpeg,495,600
data/wikiart/images/0059514.jpeg,750,568
data/deviantart/images/0012194.png,600,800
data/wikiart/images/0022284.jpeg,277,600
data/wikiart/images/0039057.jpeg,554,600
data/wikiart/images/0041665.jpeg,483,600
data/wikiart/images/0008976.jpeg,750,536
data/wikiart/images/0024964.jpeg,451,600
data/wikiart/images/0009043.jpeg,750,499
data/wikiart/images/0055252.jpeg,720,600
data/wikiart/images/0060068.jpeg,380,522
data/wikiart/images/0057190.jpeg,346,600
data/wikiart/images/0027580.jpeg,492,600
data/wikiart/images/0036701.jpeg,750,530
data/wikiart/images/0056055.jpeg,604,600
data/wikiart/images/0055093.jpeg,750,596
data/wikiart/images/0010367.jpeg,573,600
data/wikiart/images/0017524.jpeg,750,294
data/wikiart/images/0014746.jpeg,410,600
data/deviantart/images/0003100.jpeg,1024,606
data/deviantart/images/0000123.png,1024,1306
data/wikiart/images/0014634.jpeg,530,600
data/wikiart/images/0019695.jpeg,579,600
data/deviantart/images/0010694.jpeg,1280,852
data/wikiart/images/0058279.jpeg,342,425
data/deviantart/images/0002280.png,203,350
data/wikiart/images/0042286.jpeg,490,600
data/deviantart/images/0002566.png,560,455
data/deviantart/images/0008555.png,813,427
data/wikiart/images/0017994.jpeg,284,600
data/deviantart/images/0011036.jpeg,900,567
data/wikiart/images/0016945.jpeg,509,600
data/wikiart/images/0014498.jpeg,450,600
data/wikiart/images/0018508.jpeg,516,600
data/wikiart/images/0028318.jpeg,513,600
data/wikiart/images/0022715.jpeg,750,479
data/wikiart/images/0062305.jpeg,712,460
data/wikiart/images/0060491.jpeg,750,599
data/wikiart/images/0036743.jpeg,422,600
data/wikiart/images/0020830.jpeg,435,600
data/deviantart/images/0008488.jpeg,1280,1119
data/wikiart/images/0002129.jpeg,750,500
data/wikiart/images/0007478.jpeg,489,600
data/wikiart/images/0061168.jpeg,400,600
data/wikiart/images/0008666.jpeg,467,600
data/wikiart/images/0064235.jpeg,502,600
data/wikiart/images/0049230.jpeg,451,550
data/wikiart/images/0055095.jpeg,466,600
data/wikiart/images/0054926.jpeg,448,600
data/wikiart/images/0010133.jpeg,750,577
data/deviantart/images/0005863.jpeg,1024,1280
data/wikiart/images/0057851.jpeg,500,600
data/wikiart/images/0000487.jpeg,679,600
data/wikiart/images/0057608.jpeg,228,600
data/wikiart/images/0040617.jpeg,474,600
data/wikiart/images/0004092.jpeg,439,600
data/wikiart/images/0064255.jpeg,399,600
data/deviantart/images/0008022.jpeg,400,497
data/deviantart/images/0006705.jpeg,1024,656
data/deviantart/images/0011616.png,2560,1440
data/deviantart/images/0013065.png,800,600
data/wikiart/images/0035238.jpeg,499,500
data/wikiart/images/0026978.jpeg,371,600
data/wikiart/images/0011162.jpeg,750,504
data/wikiart/images/0025428.jpeg,503,600
data/wikiart/images/0053077.jpeg,460,600
data/wikiart/images/0001531.jpeg,509,600
data/wikiart/images/0011363.jpeg,750,555
data/wikiart/images/0019727.jpeg,600,347
data/wikiart/images/0051366.jpeg,450,600
data/wikiart/images/0050776.jpeg,750,382
data/wikiart/images/0055021.jpeg,750,502
data/wikiart/images/0043214.jpeg,750,595
data/wikiart/images/0047908.jpeg,502,600
data/wikiart/images/0012415.jpeg,436,600
data/wikiart/images/0049623.jpeg,750,539
data/wikiart/images/0002783.jpeg,640,355
data/wikiart/images/0015805.jpeg,480,323
data/wikiart/images/0029100.jpeg,750,478
data/wikiart/images/0010603.jpeg,737,600
data/wikiart/images/0039538.jpeg,750,430
